DATA_VENDA,ANO,MES,DIA,CANAL,QTD_VENDAS,QTD_CLIENTES,RECEITA_TOTAL
2025-12-17,2025.0,12.0,17.0,APP,3834.0,3706.0,725084.16
2025-12-03,2025.0,12.0,3.0,OUTROS,3371.0,3314.0,264191.26999999996
2026-03-01,2026.0,3.0,1.0,OUTROS,6225.0,6124.0,538750.35
2025-09-02,2025.0,9.0,2.0,SITE,2306.0,2256.0,425570.66000000003
2025-10-13,2025.0,10.0,13.0,SITE,2115.0,2078.0,450950.05
2026-04-03,2026.0,4.0,3.0,SITE,1766.0,1716.0,235421.16
2025-08-07,2025.0,8.0,7.0,TELEVENDAS,4451.0,4258.0,747740.16
2025-09-30,2025.0,9.0,30.0,APP,4300.0,4142.0,812102.62
2026-02-17,2026.0,2.0,17.0,TELEVENDAS,3069.0,2936.0,410069.06
2025-01-15,2025.0,1.0,15.0,TELEVENDAS,3732.0,3533.0,590809.4199999999
2025-06-24,2025.0,6.0,24.0,APP,4537.0,4308.0,615965.44
2025-03-28,2025.0,3.0,28.0,OUTROS,2961.0,2914.0,245968.25
2026-01-15,2026.0,1.0,15.0,SITE,2697.0,2600.0,571926.69
2025-05-16,2025.0,5.0,16.0,TELEVENDAS,3974.0,3766.0,642342.5399999999
2025-09-10,2025.0,9.0,10.0,TELEVENDAS,4159.0,4026.0,645702.2
2025-11-22,2025.0,11.0,22.0,TELEVENDAS,2891.0,2777.0,405405.87
2025-04-24,2025.0,4.0,24.0,SITE,1918.0,1877.0,255991.83999999997
2026-04-11,2026.0,4.0,11.0,SITE,1865.0,1800.0,316412.32
2025-09-13,2025.0,9.0,13.0,LOJA FÍSICA,328320.0,271409.0,23391563.84
2025-02-22,2025.0,2.0,22.0,LOJA FÍSICA,310014.0,244393.0,21240123.61
2025-03-01,2025.0,3.0,1.0,LOJA FÍSICA,337880.0,267191.0,24906838.57
2025-04-10,2025.0,4.0,10.0,LOJA FÍSICA,296404.0,242186.0,22523372.849999998
2026-01-26,2026.0,1.0,26.0,LOJA FÍSICA,314446.0,258163.0,24711362.8
2025-08-31,2025.0,8.0,31.0,SITE,1537.0,1497.0,223494.65
2026-05-02,2026.0,5.0,2.0,LOJA FÍSICA,372542.0,295320.0,29443488.54
2025-07-14,2025.0,7.0,14.0,LOJA FÍSICA,305982.0,257956.0,24217465.810000002
2025-09-07,2025.0,9.0,7.0,LOJA FÍSICA,280405.0,227449.0,18850328.919999998
2026-04-06,2026.0,4.0,6.0,LOJA FÍSICA,341825.0,288703.0,26932234.61
2025-09-09,2025.0,9.0,9.0,APP,4612.0,4418.0,629667.79
2026-01-13,2026.0,1.0,13.0,LOJA FÍSICA,324009.0,265430.0,26037193.88
2025-08-23,2025.0,8.0,23.0,LOJA FÍSICA,284851.0,232890.0,20447549.09
2026-03-21,2026.0,3.0,21.0,LOJA FÍSICA,332103.0,263601.0,24209778.47
2025-06-15,2025.0,6.0,15.0,LOJA FÍSICA,252402.0,199289.0,17534646.150000002
2026-04-12,2026.0,4.0,12.0,LOJA FÍSICA,267635.0,215006.0,18536741.01
2026-03-03,2026.0,3.0,3.0,LOJA FÍSICA,337739.0,282725.0,27578783.910000004
2025-04-12,2025.0,4.0,12.0,LOJA FÍSICA,313127.0,253530.0,22531684.630000003
2025-12-03,2025.0,12.0,3.0,LOJA FÍSICA,333165.0,279793.0,27690775.81
2025-10-02,2025.0,10.0,2.0,TELEVENDAS,3819.0,3661.0,733352.6800000002
2026-01-02,2026.0,1.0,2.0,LOJA FÍSICA,344030.0,280563.0,27460622.62
2026-03-10,2026.0,3.0,10.0,OUTROS,5406.0,5337.0,440025.31
2026-02-26,2026.0,2.0,26.0,APP,4697.0,4519.0,820386.64
2025-03-25,2025.0,3.0,25.0,LOJA FÍSICA,290719.0,235062.0,22632409.740000002
2025-02-12,2025.0,2.0,12.0,APP,3060.0,2904.0,306181.98
2025-04-26,2025.0,4.0,26.0,TELEVENDAS,3300.0,3091.0,424117.99000000005
2025-05-02,2025.0,5.0,2.0,APP,3491.0,3302.0,444750.0
2025-06-14,2025.0,6.0,14.0,TELEVENDAS,3970.0,3814.0,504849.08999999997
2026-02-08,2026.0,2.0,8.0,APP,4662.0,4442.0,648749.87
2025-03-27,2025.0,3.0,27.0,TELEVENDAS,3990.0,3806.0,715655.22
2025-01-25,2025.0,1.0,25.0,OUTROS,2714.0,2667.0,219450.66
2025-02-06,2025.0,2.0,6.0,OUTROS,3244.0,3169.0,278758.55
2025-06-18,2025.0,6.0,18.0,OUTROS,3085.0,3037.0,253078.04
2025-04-07,2025.0,4.0,7.0,APP,3153.0,3027.0,358437.95
2025-11-18,2025.0,11.0,18.0,APP,5367.0,5113.0,833122.37
2026-01-21,2026.0,1.0,21.0,OUTROS,4206.0,4159.0,345452.97000000003
2025-09-18,2025.0,9.0,18.0,APP,3736.0,3586.0,546545.01
2025-03-16,2025.0,3.0,16.0,OUTROS,2985.0,2942.0,229928.5
2025-02-18,2025.0,2.0,18.0,APP,2187.0,2103.0,224108.61000000002
2025-10-07,2025.0,10.0,7.0,OUTROS,4068.0,3999.0,336181.83
2025-07-05,2025.0,7.0,5.0,TELEVENDAS,3837.0,3669.0,494280.2700000001
2025-06-23,2025.0,6.0,23.0,APP,3908.0,3782.0,514236.64999999997
2025-11-10,2025.0,11.0,10.0,TELEVENDAS,4156.0,3940.0,720721.9700000001
2026-02-03,2026.0,2.0,3.0,TELEVENDAS,3657.0,3498.0,653583.92
2025-04-14,2025.0,4.0,14.0,OUTROS,2922.0,2881.0,247637.96000000002
2025-01-26,2025.0,1.0,26.0,TELEVENDAS,2008.0,1890.0,219971.27
2025-05-19,2025.0,5.0,19.0,TELEVENDAS,4056.0,3885.0,609971.21
2026-04-29,2026.0,4.0,29.0,APP,5738.0,5539.0,995318.81
2026-01-18,2026.0,1.0,18.0,TELEVENDAS,2015.0,1919.0,208978.38
2025-08-04,2025.0,8.0,4.0,TELEVENDAS,4410.0,4196.0,682193.8500000001
2026-01-24,2026.0,1.0,24.0,OUTROS,4354.0,4289.0,342209.41
2026-03-26,2026.0,3.0,26.0,OUTROS,4526.0,4462.0,375696.5
2026-04-24,2026.0,4.0,24.0,TELEVENDAS,3900.0,3706.0,585474.52
2026-04-26,2026.0,4.0,26.0,OUTROS,5876.0,5809.0,446624.31
2025-04-21,2025.0,4.0,21.0,TELEVENDAS,2861.0,2730.0,322393.65
2025-02-28,2025.0,2.0,28.0,SITE,2020.0,1955.0,269266.19
2025-02-28,2025.0,2.0,28.0,APP,3199.0,3069.0,368981.18
2025-02-24,2025.0,2.0,24.0,SITE,1549.0,1503.0,215818.97
2026-04-27,2026.0,4.0,27.0,OUTROS,5332.0,5270.0,438516.54000000004
2026-02-28,2026.0,2.0,28.0,SITE,2095.0,2044.0,373194.9599999999
2025-09-22,2025.0,9.0,22.0,OUTROS,3238.0,3185.0,250073.86000000004
2026-05-05,2026.0,5.0,5.0,TELEVENDAS,4049.0,3844.0,705277.57
2025-09-06,2025.0,9.0,6.0,APP,4618.0,4423.0,643620.26
2025-03-18,2025.0,3.0,18.0,TELEVENDAS,4124.0,3914.0,675407.3300000001
2025-11-11,2025.0,11.0,11.0,TELEVENDAS,4056.0,3861.0,700284.69
2026-02-19,2026.0,2.0,19.0,OUTROS,3890.0,3847.0,310447.78
2025-11-25,2025.0,11.0,25.0,TELEVENDAS,4068.0,3790.0,785786.98
2026-01-06,2026.0,1.0,6.0,SITE,2736.0,2657.0,578115.48
2026-01-28,2026.0,1.0,28.0,APP,4964.0,4760.0,801933.4099999999
2026-02-14,2026.0,2.0,14.0,SITE,1999.0,1942.0,368382.41000000003
2026-03-13,2026.0,3.0,13.0,SITE,2394.0,2326.0,424847.23
2026-02-02,2026.0,2.0,2.0,SITE,2459.0,2384.0,524400.6799999999
2025-03-10,2025.0,3.0,10.0,OUTROS,2799.0,2750.0,231303.34999999998
2025-10-24,2025.0,10.0,24.0,OUTROS,3816.0,3758.0,301711.54000000004
2026-05-05,2026.0,5.0,5.0,OUTROS,5301.0,5201.0,462769.9600000001
2025-04-27,2025.0,4.0,27.0,APP,2752.0,2640.0,300658.63
2025-08-18,2025.0,8.0,18.0,TELEVENDAS,4148.0,3981.0,599893.34
2025-01-05,2025.0,1.0,5.0,SITE,1200.0,1173.0,143592.36
2025-11-20,2025.0,11.0,20.0,OUTROS,4590.0,4493.0,371503.1
2025-09-28,2025.0,9.0,28.0,APP,3228.0,3129.0,446103.07999999996
2025-10-28,2025.0,10.0,28.0,TELEVENDAS,3730.0,3603.0,593120.89
2026-01-24,2026.0,1.0,24.0,APP,4368.0,4175.0,602168.02
2025-06-20,2025.0,6.0,20.0,APP,4480.0,4242.0,749972.0099999999
2025-02-08,2025.0,2.0,8.0,OUTROS,3227.0,3182.0,262863.36
2025-10-22,2025.0,10.0,22.0,TELEVENDAS,3869.0,3669.0,641704.05
2026-01-27,2026.0,1.0,27.0,APP,4942.0,4749.0,872422.1700000002
2025-01-31,2025.0,1.0,31.0,APP,2758.0,2647.0,332639.61
2025-07-01,2025.0,7.0,1.0,SITE,2789.0,2729.0,376526.4
2025-08-04,2025.0,8.0,4.0,SITE,2179.0,2117.0,338420.59
2025-03-29,2025.0,3.0,29.0,OUTROS,3161.0,3108.0,256760.19
2026-02-05,2026.0,2.0,5.0,TELEVENDAS,3948.0,3756.0,677434.09
2025-12-12,2025.0,12.0,12.0,OUTROS,3672.0,3626.0,285657.63
2025-07-25,2025.0,7.0,25.0,TELEVENDAS,3772.0,3622.0,535183.73
2025-05-22,2025.0,5.0,22.0,APP,3353.0,3228.0,505080.07999999996
2026-02-08,2026.0,2.0,8.0,LOJA FÍSICA,280260.0,217581.0,19869881.0
2025-08-18,2025.0,8.0,18.0,APP,3929.0,3788.0,557826.88
2025-08-21,2025.0,8.0,21.0,SITE,2154.0,2088.0,440899.14
2025-02-05,2025.0,2.0,5.0,OUTROS,3071.0,3009.0,266353.94
2025-04-11,2025.0,4.0,11.0,APP,3412.0,3296.0,388942.59
2025-10-25,2025.0,10.0,25.0,OUTROS,3825.0,3770.0,296032.38
2026-01-13,2026.0,1.0,13.0,APP,4765.0,4572.0,783981.2000000001
2025-05-12,2025.0,5.0,12.0,TELEVENDAS,4148.0,3943.0,662873.3500000001
2026-03-13,2026.0,3.0,13.0,APP,5533.0,5290.0,860844.6500000001
2025-09-13,2025.0,9.0,13.0,OUTROS,3691.0,3630.0,274489.02999999997
2026-03-30,2026.0,3.0,30.0,APP,5702.0,5453.0,1080707.0599999998
2025-12-15,2025.0,12.0,15.0,APP,3886.0,3763.0,742067.4500000001
2026-04-22,2026.0,4.0,22.0,OUTROS,5432.0,5362.0,427567.44000000006
2025-12-15,2025.0,12.0,15.0,TELEVENDAS,3773.0,3634.0,630586.76
2025-08-06,2025.0,8.0,6.0,APP,4747.0,4544.0,804708.6599999999
2025-08-24,2025.0,8.0,24.0,OUTROS,3605.0,3554.0,276240.42
2026-01-11,2026.0,1.0,11.0,APP,3905.0,3746.0,531485.9800000001
2025-04-07,2025.0,4.0,7.0,OUTROS,3369.0,3320.0,280553.03
2026-04-10,2026.0,4.0,10.0,OUTROS,4885.0,4831.0,392823.76
2025-07-30,2025.0,7.0,30.0,OUTROS,1647.0,1632.0,136599.3
2026-04-07,2026.0,4.0,7.0,OUTROS,5862.0,5778.0,489832.52
2025-10-27,2025.0,10.0,27.0,OUTROS,3377.0,3332.0,274029.35
2025-09-24,2025.0,9.0,24.0,TELEVENDAS,3554.0,3370.0,602289.71
2025-01-29,2025.0,1.0,29.0,SITE,1772.0,1729.0,221105.41
2025-09-09,2025.0,9.0,9.0,OUTROS,3716.0,3642.0,299984.63
2026-04-01,2026.0,4.0,1.0,TELEVENDAS,3924.0,3783.0,647524.29
2026-01-10,2026.0,1.0,10.0,SITE,2092.0,2022.0,351608.76
2025-09-16,2025.0,9.0,16.0,TELEVENDAS,3522.0,3378.0,541050.47
2025-01-15,2025.0,1.0,15.0,APP,2979.0,2849.0,330332.92
2025-01-03,2025.0,1.0,3.0,APP,2698.0,2568.0,280714.01
2026-02-25,2026.0,2.0,25.0,TELEVENDAS,4070.0,3849.0,664438.25
2025-04-03,2025.0,4.0,3.0,TELEVENDAS,3915.0,3740.0,611598.13
2026-01-25,2026.0,1.0,25.0,TELEVENDAS,1859.0,1773.0,203970.55000000002
2025-06-19,2025.0,6.0,19.0,OUTROS,3486.0,3434.0,268293.69999999995
2025-02-04,2025.0,2.0,4.0,TELEVENDAS,3811.0,3608.0,637009.52
2026-01-11,2026.0,1.0,11.0,OUTROS,4253.0,4203.0,327637.02
2025-10-16,2025.0,10.0,16.0,SITE,2361.0,2275.0,530252.12
2025-12-10,2025.0,12.0,10.0,SITE,1837.0,1769.0,488508.97
2025-12-11,2025.0,12.0,11.0,OUTROS,3467.0,3434.0,279660.83999999997
2026-04-10,2026.0,4.0,10.0,TELEVENDAS,3880.0,3711.0,622454.72
2025-07-14,2025.0,7.0,14.0,TELEVENDAS,4174.0,4003.0,655945.76
2025-07-10,2025.0,7.0,10.0,APP,3742.0,3615.0,597087.9
2026-03-07,2026.0,3.0,7.0,APP,6527.0,6246.0,930130.11
2025-07-15,2025.0,7.0,15.0,APP,4303.0,4107.0,665840.9400000001
2026-02-14,2026.0,2.0,14.0,OUTROS,4797.0,4734.0,383651.30999999994
2025-08-10,2025.0,8.0,10.0,OUTROS,3116.0,3084.0,240010.83000000002
2026-03-22,2026.0,3.0,22.0,TELEVENDAS,2361.0,2252.0,263816.17000000004
2026-01-26,2026.0,1.0,26.0,APP,4916.0,4741.0,805405.3700000001
2026-04-20,2026.0,4.0,20.0,SITE,2186.0,2131.0,420691.72000000003
2025-03-02,2025.0,3.0,2.0,SITE,1013.0,991.0,120618.41999999998
2025-06-19,2025.0,6.0,19.0,TELEVENDAS,3477.0,3331.0,412855.57
2025-12-04,2025.0,12.0,4.0,TELEVENDAS,3844.0,3667.0,659246.03
2025-11-12,2025.0,11.0,12.0,SITE,2235.0,2153.0,337087.96
2026-03-16,2026.0,3.0,16.0,OUTROS,4986.0,4910.0,401558.99
2025-01-10,2025.0,1.0,10.0,OUTROS,2381.0,2337.0,192733.96
2025-11-30,2025.0,11.0,30.0,APP,4755.0,4479.0,636795.29
2025-01-24,2025.0,1.0,24.0,APP,2975.0,2817.0,337595.22
2025-08-04,2025.0,8.0,4.0,APP,4218.0,4053.0,602594.8200000001
2025-06-16,2025.0,6.0,16.0,TELEVENDAS,4276.0,4106.0,641939.09
2025-07-02,2025.0,7.0,2.0,TELEVENDAS,4661.0,4430.0,742314.29
2025-04-30,2025.0,4.0,30.0,OUTROS,3086.0,3042.0,256096.61
2026-02-02,2026.0,2.0,2.0,OUTROS,3599.0,3549.0,268240.06
2026-01-29,2026.0,1.0,29.0,SITE,2519.0,2450.0,521263.0800000001
2026-04-15,2026.0,4.0,15.0,OUTROS,4861.0,4796.0,380630.53
2026-04-09,2026.0,4.0,9.0,TELEVENDAS,3957.0,3814.0,651360.72
2025-08-17,2025.0,8.0,17.0,OUTROS,3699.0,3646.0,274586.46
2025-04-09,2025.0,4.0,9.0,SITE,1701.0,1647.0,239428.51
2025-03-20,2025.0,3.0,20.0,SITE,1839.0,1798.0,237840.37000000002
2025-03-18,2025.0,3.0,18.0,APP,3160.0,3015.0,365203.45000000007
2026-01-09,2026.0,1.0,9.0,APP,4938.0,4748.0,840628.0800000001
2025-01-26,2025.0,1.0,26.0,OUTROS,2596.0,2553.0,208873.10000000003
2025-07-25,2025.0,7.0,25.0,OUTROS,1733.0,1712.0,136432.45
2025-09-27,2025.0,9.0,27.0,APP,3873.0,3719.0,763672.0700000001
2025-05-23,2025.0,5.0,23.0,TELEVENDAS,3963.0,3778.0,622244.5399999999
2025-01-12,2025.0,1.0,12.0,TELEVENDAS,2045.0,1944.0,225724.21
2026-04-19,2026.0,4.0,19.0,TELEVENDAS,2193.0,2073.0,238019.38
2025-07-23,2025.0,7.0,23.0,OUTROS,2659.0,2631.0,214863.65
2025-05-20,2025.0,5.0,20.0,APP,3469.0,3341.0,478133.4099999999
2025-09-21,2025.0,9.0,21.0,SITE,1460.0,1421.0,221012.14
2025-05-12,2025.0,5.0,12.0,SITE,1961.0,1911.0,371672.4
2025-12-06,2025.0,12.0,6.0,SITE,1987.0,1937.0,357849.10000000003
2026-02-01,2026.0,2.0,1.0,SITE,1497.0,1453.0,296616.86000000004
2025-09-13,2025.0,9.0,13.0,SITE,1673.0,1624.0,246879.21000000002
2026-04-06,2026.0,4.0,6.0,SITE,2277.0,2221.0,345761.61
2025-07-31,2025.0,7.0,31.0,SITE,1917.0,1869.0,342821.31000000006
2025-11-18,2025.0,11.0,18.0,SITE,2565.0,2471.0,342540.81
2025-06-12,2025.0,6.0,12.0,SITE,2202.0,2156.0,366560.80000000005
2025-01-11,2025.0,1.0,11.0,OUTROS,2464.0,2429.0,192366.43
2025-08-02,2025.0,8.0,2.0,OUTROS,1896.0,1878.0,155367.76
2025-12-15,2025.0,12.0,15.0,SITE,1687.0,1640.0,406117.1000000001
2026-03-26,2026.0,3.0,26.0,SITE,1776.0,1724.0,406323.63
2026-04-19,2026.0,4.0,19.0,SITE,1223.0,1181.0,180832.54
2025-12-07,2025.0,12.0,7.0,APP,3618.0,3500.0,500633.26
2025-09-30,2025.0,9.0,30.0,OUTROS,3825.0,3742.0,325881.68
2025-08-31,2025.0,8.0,31.0,OUTROS,3243.0,3189.0,231353.49
2026-01-10,2026.0,1.0,10.0,APP,4897.0,4688.0,685746.84
2026-01-14,2026.0,1.0,14.0,OUTROS,3714.0,3650.0,299577.04000000004
2026-01-02,2026.0,1.0,2.0,TELEVENDAS,3386.0,3228.0,528248.95
2025-07-01,2025.0,7.0,1.0,TELEVENDAS,4615.0,4395.0,727542.29
2025-05-09,2025.0,5.0,9.0,SITE,2033.0,1987.0,282033.39999999997
2025-03-27,2025.0,3.0,27.0,OUTROS,2745.0,2690.0,241325.04
2025-10-30,2025.0,10.0,30.0,APP,4358.0,4111.0,621643.4099999999
2025-10-12,2025.0,10.0,12.0,TELEVENDAS,2117.0,2019.0,231897.15000000002
2026-01-23,2026.0,1.0,23.0,APP,5067.0,4862.0,800313.45
2025-01-15,2025.0,1.0,15.0,SITE,1982.0,1914.0,242970.32999999996
2025-02-19,2025.0,2.0,19.0,APP,2221.0,2151.0,230537.52000000002
2025-07-13,2025.0,7.0,13.0,SITE,1184.0,1150.0,160205.74000000002
2025-02-19,2025.0,2.0,19.0,TELEVENDAS,3777.0,3582.0,602392.71
2025-03-24,2025.0,3.0,24.0,SITE,1711.0,1679.0,209624.28000000003
2025-08-10,2025.0,8.0,10.0,SITE,1166.0,1135.0,163133.34000000003
2025-01-14,2025.0,1.0,14.0,LOJA FÍSICA,291876.0,234466.0,22031959.68
2025-08-13,2025.0,8.0,13.0,LOJA FÍSICA,307755.0,258229.0,24015908.380000003
2025-06-06,2025.0,6.0,6.0,LOJA FÍSICA,381250.0,318443.0,32751635.47
2025-02-18,2025.0,2.0,18.0,LOJA FÍSICA,301009.0,241201.0,22470245.27
2025-03-16,2025.0,3.0,16.0,LOJA FÍSICA,245758.0,185287.0,15420911.12
2025-04-22,2025.0,4.0,22.0,LOJA FÍSICA,313877.0,258388.0,23561774.240000002
2025-09-03,2025.0,9.0,3.0,LOJA FÍSICA,303850.0,261098.0,25342523.450000003
2025-08-18,2025.0,8.0,18.0,LOJA FÍSICA,317328.0,268346.0,24305839.64
2025-06-01,2025.0,6.0,1.0,LOJA FÍSICA,262123.0,200765.0,18341220.78
2025-03-28,2025.0,3.0,28.0,LOJA FÍSICA,320140.0,260663.0,25668712.069999997
2025-02-27,2025.0,2.0,27.0,LOJA FÍSICA,307426.0,247840.0,23767210.259999998
2025-12-12,2025.0,12.0,12.0,LOJA FÍSICA,345296.0,282653.0,27105491.18
2025-06-24,2025.0,6.0,24.0,LOJA FÍSICA,286911.0,239876.0,22639762.18
2025-02-01,2025.0,2.0,1.0,LOJA FÍSICA,311179.0,246733.0,22465530.45
2025-04-18,2025.0,4.0,18.0,LOJA FÍSICA,277913.0,213623.0,18705078.36
2025-07-16,2025.0,7.0,16.0,LOJA FÍSICA,314069.0,263052.0,24567310.67
2026-03-18,2026.0,3.0,18.0,OUTROS,5101.0,5032.0,433414.51999999996
2025-10-15,2025.0,10.0,15.0,LOJA FÍSICA,332933.0,280075.0,26535488.57
2025-03-23,2025.0,3.0,23.0,LOJA FÍSICA,244403.0,185782.0,15463980.649999999
2025-07-08,2025.0,7.0,8.0,LOJA FÍSICA,326427.0,279116.0,26940101.619999997
2025-08-30,2025.0,8.0,30.0,OUTROS,2993.0,2941.0,229150.05
2025-03-22,2025.0,3.0,22.0,LOJA FÍSICA,321786.0,253673.0,22134152.419999998
2025-12-24,2025.0,12.0,24.0,SITE,1723.0,1651.0,408811.41
2025-09-19,2025.0,9.0,19.0,TELEVENDAS,3722.0,3554.0,808011.6900000001
2025-08-19,2025.0,8.0,19.0,LOJA FÍSICA,292015.0,246003.0,22745014.310000002
2025-01-16,2025.0,1.0,16.0,LOJA FÍSICA,276207.0,220819.0,20800956.09
2026-03-20,2026.0,3.0,20.0,LOJA FÍSICA,346397.0,280933.0,27030719.810000002
2025-07-05,2025.0,7.0,5.0,LOJA FÍSICA,372384.0,310891.0,28711526.88
2026-01-28,2026.0,1.0,28.0,LOJA FÍSICA,305313.0,249947.0,24472610.179999996
2025-08-14,2025.0,8.0,14.0,LOJA FÍSICA,296429.0,249816.0,23276331.389999997
2025-12-18,2025.0,12.0,18.0,LOJA FÍSICA,342922.0,281558.0,27479195.72
2025-12-19,2025.0,12.0,19.0,LOJA FÍSICA,385824.0,319649.0,30911881.349999998
2025-11-22,2025.0,11.0,22.0,LOJA FÍSICA,317850.0,256287.0,22476509.23
2025-07-02,2025.0,7.0,2.0,LOJA FÍSICA,322025.0,270291.0,26626699.619999997
2025-04-16,2025.0,4.0,16.0,LOJA FÍSICA,322852.0,263875.0,25275808.810000002
2025-07-19,2025.0,7.0,19.0,TELEVENDAS,3333.0,3223.0,431074.72000000003
2025-07-23,2025.0,7.0,23.0,LOJA FÍSICA,298864.0,246517.0,22736067.51
2026-03-26,2026.0,3.0,26.0,LOJA FÍSICA,312069.0,254351.0,25660265.450000003
2026-04-20,2026.0,4.0,20.0,LOJA FÍSICA,332371.0,233248.0,24965238.51
2025-05-05,2025.0,5.0,5.0,OUTROS,2914.0,2866.0,237426.66
2025-09-19,2025.0,9.0,19.0,LOJA FÍSICA,335788.0,281199.0,27280479.870000005
2025-10-15,2025.0,10.0,15.0,OUTROS,3713.0,3665.0,303614.1
2025-10-23,2025.0,10.0,23.0,LOJA FÍSICA,312543.0,259700.0,23822426.349999998
2025-11-11,2025.0,11.0,11.0,LOJA FÍSICA,344633.0,291024.0,28499497.07
2025-01-09,2025.0,1.0,9.0,LOJA FÍSICA,323829.0,258237.0,25206270.53
2025-07-01,2025.0,7.0,1.0,LOJA FÍSICA,303083.0,254729.0,25347123.32
2025-07-14,2025.0,7.0,14.0,APP,4000.0,3862.0,578780.17
2025-07-17,2025.0,7.0,17.0,APP,3906.0,3747.0,536609.63
2026-03-25,2026.0,3.0,25.0,APP,5018.0,4838.0,873635.86
2025-10-05,2025.0,10.0,5.0,OUTROS,4308.0,4241.0,333708.91
2026-03-28,2026.0,3.0,28.0,OUTROS,5595.0,5503.0,474177.58
2025-06-23,2025.0,6.0,23.0,TELEVENDAS,4293.0,4140.0,616895.58
2025-10-07,2025.0,10.0,7.0,TELEVENDAS,4125.0,3931.0,728618.09
2025-12-31,2025.0,12.0,31.0,TELEVENDAS,2858.0,2725.0,438125.91000000003
2025-10-15,2025.0,10.0,15.0,APP,4806.0,4533.0,910410.7000000001
2025-04-18,2025.0,4.0,18.0,OUTROS,3363.0,3303.0,264924.11
2025-11-21,2025.0,11.0,21.0,OUTROS,4190.0,4119.0,340119.29
2026-04-29,2026.0,4.0,29.0,TELEVENDAS,3824.0,3624.0,604283.7199999999
2025-06-26,2025.0,6.0,26.0,TELEVENDAS,4357.0,4153.0,638175.2799999999
2025-03-07,2025.0,3.0,7.0,TELEVENDAS,4594.0,4329.0,795391.1499999999
2026-03-15,2026.0,3.0,15.0,OUTROS,5797.0,5706.0,456485.29
2026-04-01,2026.0,4.0,1.0,OUTROS,4013.0,3966.0,308394.98
2026-02-19,2026.0,2.0,19.0,TELEVENDAS,3447.0,3306.0,589037.09
2026-03-15,2026.0,3.0,15.0,SITE,1662.0,1614.0,266989.82
2025-05-21,2025.0,5.0,21.0,LOJA FÍSICA,316888.0,262972.0,25045743.54
2025-01-13,2025.0,1.0,13.0,LOJA FÍSICA,311391.0,250017.0,23161310.22
2025-11-06,2025.0,11.0,6.0,LOJA FÍSICA,387193.0,331260.0,38788186.589999996
2025-06-18,2025.0,6.0,18.0,LOJA FÍSICA,286270.0,238517.0,23783276.580000002
2025-11-19,2025.0,11.0,19.0,LOJA FÍSICA,340719.0,283876.0,27407928.200000003
2025-11-12,2025.0,11.0,12.0,LOJA FÍSICA,326435.0,275362.0,26690471.63
2025-11-17,2025.0,11.0,17.0,LOJA FÍSICA,329226.0,275778.0,26342102.740000002
2025-05-30,2025.0,5.0,30.0,LOJA FÍSICA,340482.0,274119.0,27390547.06
2026-03-02,2026.0,3.0,2.0,LOJA FÍSICA,350203.0,291748.0,28032778.189999998
2026-04-08,2026.0,4.0,8.0,LOJA FÍSICA,374095.0,320700.0,31372536.61
2025-02-15,2025.0,2.0,15.0,LOJA FÍSICA,318295.0,251828.0,22491358.419999994
2025-12-20,2025.0,12.0,20.0,LOJA FÍSICA,383781.0,312259.0,28907569.11
2025-05-13,2025.0,5.0,13.0,LOJA FÍSICA,320961.0,263992.0,25532297.6
2025-12-28,2025.0,12.0,28.0,LOJA FÍSICA,273557.0,212990.0,18959521.57
2025-08-19,2025.0,8.0,19.0,OUTROS,3496.0,3450.0,307973.26
2025-01-19,2025.0,1.0,19.0,LOJA FÍSICA,229294.0,171529.0,14535488.219999999
2026-03-24,2026.0,3.0,24.0,LOJA FÍSICA,312131.0,257888.0,25127586.939999998
2026-05-05,2026.0,5.0,5.0,LOJA FÍSICA,366039.0,296567.0,30588846.619999997
2026-01-04,2026.0,1.0,4.0,TELEVENDAS,2068.0,1984.0,256308.53999999998
2025-04-22,2025.0,4.0,22.0,APP,3381.0,3214.0,380328.82999999996
2025-06-12,2025.0,6.0,12.0,TELEVENDAS,4069.0,3900.0,634054.78
2025-05-22,2025.0,5.0,22.0,TELEVENDAS,3974.0,3768.0,660999.55
2025-11-25,2025.0,11.0,25.0,APP,5709.0,5363.0,1050736.9000000001
2025-12-21,2025.0,12.0,21.0,LOJA FÍSICA,297440.0,232422.0,20864726.78
2025-12-02,2025.0,12.0,2.0,LOJA FÍSICA,329553.0,275987.0,27012111.38
2026-01-25,2026.0,1.0,25.0,LOJA FÍSICA,242169.0,185649.0,15743715.920000002
2025-11-07,2025.0,11.0,7.0,LOJA FÍSICA,315256.0,265159.0,28236568.289999995
2026-02-06,2026.0,2.0,6.0,LOJA FÍSICA,390331.0,322425.0,34330559.42000001
2025-07-01,2025.0,7.0,1.0,OUTROS,3651.0,3594.0,324889.37
2025-11-19,2025.0,11.0,19.0,OUTROS,3911.0,3815.0,335877.36
2025-06-22,2025.0,6.0,22.0,OUTROS,3370.0,3325.0,244321.75
2026-04-15,2026.0,4.0,15.0,APP,7019.0,6667.0,1053820.2000000002
2025-07-29,2025.0,7.0,29.0,SITE,1932.0,1887.0,360067.11000000004
2025-01-22,2025.0,1.0,22.0,TELEVENDAS,3755.0,3565.0,611200.5800000001
2025-08-25,2025.0,8.0,25.0,TELEVENDAS,4217.0,4055.0,694515.2799999999
